Data,Curs_MDL
1931,29.10.2012,0.2876
1932,30.10.2012,0.2873
1933,31.10.2012,0.2857
1934,01.11.2012,0.2836
1935,02.11.2012,0.2836
1936,05.11.2012,0.2851
1937,06.11.2012,0.2867
1938,07.11.2012,0.2855
1939,08.11.2012,0.2859
1940,09.11.2012,0.2879
1941,12.11.2012,0.2886
1942,13.11.2012,0.2897
1943,14.11.2012,0.2901
1944,15.11.2012,0.2897
1945,16.11.2012,0.2891
1946,19.11.2012,0.2892
1947,20.11.2012,0.2884
1948,21.11.2012,0.2872
1949,22.11.2012,0.2868
1950,23.11.2012,0.2849
1951,26.11.2012,0.2836
1952,27.11.2012,0.2805
1953,28.11.2012,0.2811
1954,29.11.2012,0.2822
1955,03.12.2012,0.2809
1956,04.12.2012,0.2817
1957,05.12.2012,0.2817
1958,06.12.2012,0.2820
1959,07.12.2012,0.2824
1960,10.12.2012,0.2859
1961,11.12.2012,0.2870
1962,12.12.2012,0.2849
1963,13.12.2012,0.2829
1964,14.12.2012,0.2808
1965,17.12.2012,0.2804
1966,18.12.2012,0.2793
1967,19.12.2012,0.2803
1968,20.12.2012,0.2785
1969,21.12.2012,0.2770
1970,24.12.2012,0.2773
1971,27.12.2012,0.2779
1972,28.12.2012,0.2769
1973,31.12.2012,0.2769
1974,03.01.2013,0.2759
1975,04.01.2013,0.2790
1976,07.01.2013,0.2788
1977,08.01.2013,0.2780
1978,09.01.2013,0.2801
1979,10.01.2013,0.2762
1980,11.01.2013,0.2743
1981,14.01.2013,0.2706
1982,15.01.2013,0.2691
1983,16.01.2013,0.2666
1984,17.01.2013,0.2672
1985,18.01.2013,0.2665
1986,21.01.2013,0.2683
1987,22.01.2013,0.2700
1988,23.01.2013,0.2708
1989,24.01.2013,0.2708
1990,25.01.2013,0.2701
1991,28.01.2013,0.2683
1992,29.01.2013,0.2689
1993,30.01.2013,0.2692
1994,31.01.2013,0.2674
1995,01.02.2013,0.2673
1996,04.02.2013,0.2652
1997,05.02.2013,0.2681
1998,06.02.2013,0.2686
1999,07.02.2013,0.2706
2000,08.02.2013,0.2695
2001,11.02.2013,0.2726
2002,12.02.2013,0.2731
2003,13.02.2013,0.2711
2004,14.02.2013,0.2696
2005,15.02.2013,0.2730
2006,18.02.2013,0.2721
2007,19.02.2013,0.2710
2008,20.02.2013,0.2709
2009,21.02.2013,0.2703
2010,22.02.2013,0.2735
2011,25.02.2013,0.2735
2012,26.02.2013,0.2710
2013,27.02.2013,0.2740
2014,28.02.2013,0.2723
2015,01.03.2013,0.2709
2016,04.03.2013,0.2735
2017,05.03.2013,0.2733
2018,06.03.2013,0.2729
2019,07.03.2013,0.2719
2020,08.03.2013,0.2720
2021,11.03.2013,0.2733
2022,12.03.2013,0.2742
2023,13.03.2013,0.2743
2024,14.03.2013,0.2748
2025,15.03.2013,0.2762
2026,18.03.2013,0.2749
2027,19.03.2013,0.2765
2028,20.03.2013,0.2767
2029,21.03.2013,0.2774
2030,22.03.2013,0.2771
2031,25.03.2013,0.2757
2032,26.03.2013,0.2743
2033,27.03.2013,0.2766
2034,28.03.2013,0.2793
2035,29.03.2013,0.2779
2036,01.04.2013,0.2777
2037,02.04.2013,0.2776
2038,03.04.2013,0.2775
2039,04.04.2013,0.2779
2040,05.04.2013,0.2777
2041,08.04.2013,0.2745
2042,09.04.2013,0.2727
2043,10.04.2013,0.2716
2044,11.04.2013,0.2714
2045,12.04.2013,0.2708
2046,15.04.2013,0.2718
2047,16.04.2013,0.2722
2048,17.04.2013,0.2708
2049,18.04.2013,0.2711
2050,19.04.2013,0.2719
2051,22.04.2013,0.2711
2052,23.04.2013,0.2723
2053,24.04.2013,0.2728
2054,25.04.2013,0.2723
2055,26.04.2013,0.2699
2056,29.04.2013,0.2702
2057,30.04.2013,0.2685
2058,02.05.2013,0.2697
2059,03.05.2013,0.2666
2060,07.05.2013,0.2683
2061,08.05.2013,0.2686
2062,09.05.2013,0.2694
2063,10.05.2013,0.2694
2064,13.05.2013,0.2692
2065,14.05.2013,0.2697
2066,15.05.2013,0.2734
2067,16.05.2013,0.2755
2068,17.05.2013,0.2741
2069,20.05.2013,0.2733
2070,21.05.2013,0.2726
2071,22.05.2013,0.2709
2072,23.05.2013,0.2694
2073,24.05.2013,0.2705
2074,27.05.2013,0.2682
2075,28.05.2013,0.2670
2076,29.05.2013,0.2689
2077,30.05.2013,0.2677
2078,31.05.2013,0.2695
2079,03.06.2013,0.2714
2080,04.06.2013,0.2703
2081,05.06.2013,0.2706
2082,06.06.2013,0.2741
2083,07.06.2013,0.2778
2084,10.06.2013,0.2735
2085,11.06.2013,0.2746
2086,12.06.2013,0.2723
2087,13.06.2013,0.2716
2088,14.06.2013,0.2700
2089,17.06.2013,0.2704
2090,18.06.2013,0.2716
2091,19.06.2013,0.2720
2092,20.06.2013,0.2738
2093,21.06.2013,0.2768
2094,25.06.2013,0.2753
2095,26.06.2013,0.2700
2096,27.06.2013,0.2734
2097,28.06.2013,0.2733
2098,01.07.2013,0.2715
2099,02.07.2013,0.2719
2100,03.07.2013,0.2725
2101,04.07.2013,0.2732
2102,05.07.2013,0.2715
2103,08.07.2013,0.2742
2104,09.07.2013,0.2734
2105,10.07.2013,0.2722
2106,11.07.2013,0.2719
2107,12.07.2013,0.2665
2108,15.07.2013,0.2683
2109,16.07.2013,0.2697
2110,17.07.2013,0.2685
2111,18.07.2013,0.2670
2112,19.07.2013,0.2647
2113,22.07.2013,0.2643
2114,23.07.2013,0.2619
2115,24.07.2013,0.2622
2116,25.07.2013,0.2596
2117,26.07.2013,0.2605
2118,29.07.2013,0.2601
2119,30.07.2013,0.2595
2120,31.07.2013,0.2608
2121,01.08.2013,0.2626
2122,02.08.2013,0.2637
2123,05.08.2013,0.2636
2124,06.08.2013,0.2616
2125,07.08.2013,0.2631
2126,08.08.2013,0.2630
2127,09.08.2013,0.2612
2128,12.08.2013,0.2600
2129,13.08.2013,0.2615
2130,14.08.2013,0.2616
2131,16.08.2013,0.2622
2132,19.08.2013,0.2607
2133,20.08.2013,0.2605
2134,21.08.2013,0.2596
2135,22.08.2013,0.2596
2136,23.08.2013,0.2603
2137,26.08.2013,0.2602
2138,27.08.2013,0.2609
2139,28.08.2013,0.2593
2140,29.08.2013,0.2600
2141,30.08.2013,0.2612
2142,02.09.2013,0.2610
2143,03.09.2013,0.2620
2144,04.09.2013,0.2629
2145,05.09.2013,0.2643
2146,06.09.2013,0.2639
2147,09.09.2013,0.2663
2148,10.09.2013,0.2634
2149,11.09.2013,0.2625
2150,12.09.2013,0.2632
2151,13.09.2013,0.2613
2152,16.09.2013,0.2606
2153,17.09.2013,0.2603
2154,18.09.2013,0.2600
2155,19.09.2013,0.2587
2156,20.09.2013,0.2551
2157,23.09.2013,0.2563
2158,24.09.2013,0.2564
2159,25.09.2013,0.2568
2160,26.09.2013,0.2557
2161,27.09.2013,0.2555
2162,30.09.2013,0.2550
2163,01.10.2013,0.2540
2164,02.10.2013,0.2525
2165,03.10.2013,0.2519
2166,04.10.2013,0.2496
2167,07.10.2013,0.2487
2168,08.10.2013,0.2493
2169,09.10.2013,0.2504
2170,10.10.2013,0.2512
2171,11.10.2013,0.2500
2172,14.10.2013,0.2510
2173,15.10.2013,0.2493
2174,16.10.2013,0.2509
2175,17.10.2013,0.2505
2176,18.10.2013,0.2494
2177,21.10.2013,0.2485
2178,22.10.2013,0.2493
2179,23.10.2013,0.2500
2180,24.10.2013,0.2501
2181,25.10.2013,0.2497
2182,28.10.2013,0.2492
2183,29.10.2013,0.2504
2184,30.10.2013,0.2508
2185,31.10.2013,0.2512
2186,01.11.2013,0.2534
2187,04.11.2013,0.2555
2188,05.11.2013,0.2552
2189,06.11.2013,0.2550
2190,07.11.2013,0.2546
2191,08.11.2013,0.2552
2192,11.11.2013,0.2572
2193,12.11.2013,0.2575
2194,13.11.2013,0.2579
2195,14.11.2013,0.2565
2196,15.11.2013,0.2560
2197,18.11.2013,0.2551
2198,19.11.2013,0.2540
2199,20.11.2013,0.2537
2200,21.11.2013,0.2529
2201,22.11.2013,0.2535
2202,25.11.2013,0.2518
2203,26.11.2013,0.2513
2204,27.11.2013,0.2503
2205,28.11.2013,0.2487
2206,29.11.2013,0.2490
2207,02.12.2013,0.2484
2208,03.12.2013,0.2518
2209,04.12.2013,0.2514
2210,05.12.2013,0.2511
2211,06.12.2013,0.2506
2212,09.12.2013,0.2490
2213,10.12.2013,0.2485
2214,11.12.2013,0.2481
2215,12.12.2013,0.2484
2216,13.12.2013,0.2484
2217,16.12.2013,0.2501
2218,17.12.2013,0.2495
2219,18.12.2013,0.2511
2220,19.12.2013,0.2512
2221,20.12.2013,0.2520
2222,23.12.2013,0.2522
2223,24.12.2013,0.2505
2224,27.12.2013,0.2494
2225,30.12.2013,0.2464
2226,31.12.2013,0.2496
2227,03.01.2014,0.2517
2228,06.01.2014,0.2521
2229,07.01.2014,0.2524
2230,08.01.2014,0.2523
2231,09.01.2014,0.2546
2232,10.01.2014,0.2559
2233,13.01.2014,0.2551
2234,14.01.2014,0.2531
2235,15.01.2014,0.2524
2236,16.01.2014,0.2534
2237,17.01.2014,0.2529
2238,20.01.2014,0.2536
2239,21.01.2014,0.2532
2240,22.01.2014,0.2529
2241,23.01.2014,0.2512
2242,24.01.2014,0.2494
2243,27.01.2014,0.2484
2244,28.01.2014,0.2487
2245,29.01.2014,0.2480
2246,30.01.2014,0.2468
2247,31.01.2014,0.2470
2248,03.02.2014,0.2475
2249,04.02.2014,0.2460
2250,05.02.2014,0.2453
2251,06.02.2014,0.2454
2252,07.02.2014,0.2459
2253,10.02.2014,0.2447
2254,11.02.2014,0.2437
2255,12.02.2014,0.2434
2256,13.02.2014,0.2458
2257,14.02.2014,0.2434
2258,17.02.2014,0.2428
2259,18.02.2014,0.2426
2260,19.02.2014,0.2423
2261,20.02.2014,0.2434
2262,21.02.2014,0.2438
2263,24.02.2014,0.2432
2264,25.02.2014,0.2426
2265,26.02.2014,0.2421
2266,27.02.2014,0.2410
2267,28.02.2014,0.2409
2268,03.03.2014,0.2399
2269,04.03.2014,0.2406
2270,05.03.2014,0.2404
2271,06.03.2014,0.2398
2272,07.03.2014,0.2393
2273,10.03.2014,0.2375
2274,11.03.2014,0.2388
2275,12.03.2014,0.2409
2276,13.03.2014,0.2406
2277,14.03.2014,0.2398
2278,17.03.2014,0.2418
2279,18.03.2014,0.2416
2280,19.03.2014,0.2406
2281,20.03.2014,0.2409
2282,21.03.2014,0.2429
2283,24.03.2014,0.2422
2284,25.03.2014,0.2418
2285,26.03.2014,0.2407
2286,27.03.2014,0.2415
2287,28.03.2014,0.2406
2288,31.03.2014,0.2412
2289,01.04.2014,0.2404
2290,02.04.2014,0.2409
2291,03.04.2014,0.2412
2292,04.04.2014,0.2410
2293,07.04.2014,0.2424
2294,08.04.2014,0.2416
2295,09.04.2014,0.2412
2296,10.04.2014,0.2403
2297,11.04.2014,0.2394
2298,14.04.2014,0.2396
2299,15.04.2014,0.2405
2300,16.04.2014,0.2419
2301,17.04.2014,0.2408
2302,18.04.2014,0.2402
2303,22.04.2014,0.2411
2304,23.04.2014,0.2411
2305,24.04.2014,0.2401
2306,25.04.2014,0.2398
2307,28.04.2014,0.2399
2308,29.04.2014,0.2383
2309,30.04.2014,0.2381
2310,02.05.2014,0.2373
2311,05.05.2014,0.2376
2312,06.05.2014,0.2368
2313,07.05.2014,0.2351
2314,08.05.2014,0.2347
2315,09.05.2014,0.2345
2316,12.05.2014,0.2341
2317,13.05.2014,0.2369
2318,14.05.2014,0.2377
2319,15.05.2014,0.2369
2320,16.05.2014,0.2369
2321,19.05.2014,0.2354
2322,20.05.2014,0.2348
2323,21.05.2014,0.2349
2324,22.05.2014,0.2336
2325,23.05.2014,0.2335
2326,26.05.2014,0.2339
2327,27.05.2014,0.2329
2328,28.05.2014,0.2330
2329,29.05.2014,0.2332
2330,30.05.2014,0.2336
2331,02.06.2014,0.2333
2332,03.06.2014,0.2335
2333,04.06.2014,0.2339
2334,05.06.2014,0.2331
2335,06.06.2014,0.2329
2336,10.06.2014,0.2323
2337,11.06.2014,0.2336
2338,12.06.2014,0.2331
2339,13.06.2014,0.2335
2340,16.06.2014,0.2332
2341,17.06.2014,0.2332
2342,18.06.2014,0.2327
2343,19.06.2014,0.2322
2344,20.06.2014,0.2309
2345,23.06.2014,0.2313
2346,24.06.2014,0.2310
2347,25.06.2014,0.2309
2348,26.06.2014,0.2305
2349,27.06.2014,0.2305
2350,30.06.2014,0.2299
2351,01.07.2014,0.2289
2352,02.07.2014,0.2275
2353,03.07.2014,0.2279
2354,04.07.2014,0.2282
2355,07.07.2014,0.2293
2356,08.07.2014,0.2296
2357,09.07.2014,0.2297
2358,10.07.2014,0.2299
2359,11.07.2014,0.2311
2360,14.07.2014,0.2316
2361,15.07.2014,0.2318
2362,16.07.2014,0.2329
2363,17.07.2014,0.2348
2364,18.07.2014,0.2347
2365,21.07.2014,0.2352
2366,22.07.2014,0.2352
2367,23.07.2014,0.2349
2368,24.07.2014,0.2346
2369,25.07.2014,0.2336
2370,28.07.2014,0.2334
2371,29.07.2014,0.2341
2372,30.07.2014,0.2347
2373,31.07.2014,0.2364
2374,01.08.2014,0.2377
2375,04.08.2014,0.2379
2376,05.08.2014,0.2373
2377,06.08.2014,0.2395
2378,07.08.2014,0.2406
2379,08.08.2014,0.2407
2380,11.08.2014,0.2411
2381,12.08.2014,0.2415
2382,13.08.2014,0.2423
2383,14.08.2014,0.2422
2384,18.08.2014,0.2419
2385,19.08.2014,0.2413
2386,20.08.2014,0.2410
2387,21.08.2014,0.2409
2388,22.08.2014,0.2400
2389,25.08.2014,0.2383
2390,26.08.2014,0.2401
2391,27.08.2014,0.2400
2392,28.08.2014,0.2394
2393,29.08.2014,0.2398
2394,01.09.2014,0.2384
2395,02.09.2014,0.2391
2396,03.09.2014,0.2384
2397,04.09.2014,0.2371
2398,05.09.2014,0.2369
2399,08.09.2014,0.2404
2400,09.09.2014,0.2404
2401,10.09.2014,0.2416
2402,11.09.2014,0.2394
2403,12.09.2014,0.2397
2404,15.09.2014,0.2389
2405,16.09.2014,0.2388
2406,17.09.2014,0.2380
2407,18.09.2014,0.2372
2408,19.09.2014,0.2378
2409,22.09.2014,0.2374
2410,23.09.2014,0.2372
2411,24.09.2014,0.2352
2412,25.09.2014,0.2354
2413,26.09.2014,0.2373
2414,29.09.2014,0.2377
2415,30.09.2014,0.2387
2416,01.10.2014,0.2400
2417,02.10.2014,0.2396
2418,03.10.2014,0.2386
2419,06.10.2014,0.2386
2420,07.10.2014,0.2385
2421,08.10.2014,0.2374
2422,09.10.2014,0.2357
2423,10.10.2014,0.2341
2424,13.10.2014,0.2358
2425,14.10.2014,0.2362
2426,15.10.2014,0.2364
2427,16.10.2014,0.2384
2428,17.10.2014,0.2369
2429,20.10.2014,0.2358
2430,21.10.2014,0.2375
2431,22.10.2014,0.2380
2432,23.10.2014,0.2394
2433,24.10.2014,0.2387
2434,27.10.2014,0.2384
2435,28.10.2014,0.2373
2436,29.10.2014,0.2364
2437,30.10.2014,0.2353
2438,31.10.2014,0.2376
2439,03.11.2014,0.2369
2440,04.11.2014,0.2384
2441,05.11.2014,0.2378
2442,06.11.2014,0.2388
2443,07.11.2014,0.2385
2444,10.11.2014,0.2403
2445,11.11.2014,0.2381
2446,12.11.2014,0.2397
2447,13.11.2014,0.2381
2448,14.11.2014,0.2375
2449,17.11.2014,0.2373
2450,18.11.2014,0.2362
2451,19.11.2014,0.2348
2452,20.11.2014,0.2348
2453,21.11.2014,0.2351
2454,24.11.2014,0.2368
2455,25.11.2014,0.2372
2456,26.11.2014,0.2366
2457,27.11.2014,0.2370
2458,28.11.2014,0.2368
2459,02.12.2014,0.2372
2460,03.12.2014,0.2360
2461,04.12.2014,0.2378
2462,05.12.2014,0.2373
2463,08.12.2014,0.2367
2464,09.12.2014,0.2377
2465,10.12.2014,0.2357
2466,11.12.2014,0.2348
2467,12.12.2014,0.2334
2468,15.12.2014,0.2335
2469,16.12.2014,0.2332
2470,17.12.2014,0.2307
2471,18.12.2014,0.2306
2472,19.12.2014,0.2323
2473,22.12.2014,0.2321
2474,23.12.2014,0.2324
2475,24.12.2014,0.2330
2476,29.12.2014,0.2342
2477,30.12.2014,0.2353
2478,31.12.2014,0.2359
2479,05.01.2015,0.2365
2480,06.01.2015,0.2396
2481,07.01.2015,0.2395
2482,08.01.2015,0.2391
2483,09.01.2015,0.2391
2484,12.01.2015,0.2382
2485,13.01.2015,0.2373
2486,14.01.2015,0.2350
2487,15.01.2015,0.2324
2488,16.01.2015,0.2314
2489,19.01.2015,0.2307
2490,20.01.2015,0.2276
2491,21.01.2015,0.2258
2492,22.01.2015,0.2252
2493,23.01.2015,0.2219
2494,26.01.2015,0.2279
2495,27.01.2015,0.2243
2496,28.01.2015,0.2219
2497,29.01.2015,0.2193
2498,30.01.2015,0.2200
2499,02.02.2015,0.2173
2500,03.02.2015,0.2157
2501,04.02.2015,0.2151
2502,05.02.2015,0.2118
2503,06.02.2015,0.2121
2504,09.02.2015,0.2111
2505,10.02.2015,0.2125
2506,11.02.2015,0.2116
2507,12.02.2015,0.2101
2508,13.02.2015,0.2081
2509,16.02.2015,0.2052
2510,17.02.2015,0.1988
2511,18.02.2015,0.1853
2512,19.02.2015,0.1883
2513,20.02.2015,0.1935
2514,23.02.2015,0.2024
2515,24.02.2015,0.2140
2516,25.02.2015,0.2197
2517,26.02.2015,0.2162
2518,27.02.2015,0.2082
2519,02.03.2015,0.2151
2520,03.03.2015,0.2167
2521,04.03.2015,0.2152
2522,05.03.2015,0.2111
2523,06.03.2015,0.2107
2524,09.03.2015,0.2129
2525,10.03.2015,0.2147
2526,11.03.2015,0.2193
2527,12.03.2015,0.2221
2528,13.03.2015,0.2249
2529,16.03.2015,0.2274
2530,17.03.2015,0.2293
2531,18.03.2015,0.2285
2532,19.03.2015,0.2273
2533,20.03.2015,0.2257
2534,23.03.2015,0.2241
2535,24.03.2015,0.2173
2536,25.03.2015,0.2145
2537,26.03.2015,0.2154
2538,27.03.2015,0.2161
2539,30.03.2015,0.2191
2540,31.03.2015,0.2215
2541,01.04.2015,0.2257
2542,02.04.2015,0.2292
2543,03.04.2015,0.2316
2544,06.04.2015,0.2318
2545,07.04.2015,0.2308
2546,08.04.2015,0.2292
2547,09.04.2015,0.2282
2548,10.04.2015,0.2313
2549,14.04.2015,0.2350
2550,15.04.2015,0.2345
2551,16.04.2015,0.2319
2552,17.04.2015,0.2280
2553,20.04.2015,0.2292
2554,21.04.2015,0.2255
2555,22.04.2015,0.2256
2556,23.04.2015,0.2210
2557,24.04.2015,0.2209
2558,27.04.2015,0.2193
2559,28.04.2015,0.2197
2560,29.04.2015,0.2216
2561,30.04.2015,0.2223
2562,04.05.2015,0.2183
2563,05.05.2015,0.2178
2564,06.05.2015,0.2196
2565,07.05.2015,0.2189
2566,08.05.2015,0.2177
2567,11.05.2015,0.2206
2568,12.05.2015,0.2237
2569,13.05.2015,0.2228
2570,14.05.2015,0.2248
2571,15.05.2015,0.2193
2572,18.05.2015,0.2202
2573,19.05.2015,0.2194
2574,20.05.2015,0.2241
2575,21.05.2015,0.2264
2576,22.05.2015,0.2232
2577,25.05.2015,0.2194
2578,26.05.2015,0.2239
2579,27.05.2015,0.2257
2580,28.05.2015,0.2261
2581,29.05.2015,0.2249
2582,02.06.2015,0.2247
2583,03.06.2015,0.2219
2584,04.06.2015,0.2188
2585,05.06.2015,0.2193
2586,08.06.2015,0.2201
2587,09.06.2015,0.2205
2588,10.06.2015,0.2204
2589,11.06.2015,0.2204
2590,12.06.2015,0.2205
2591,15.06.2015,0.2211
2592,16.06.2015,0.2215
2593,17.06.2015,0.2213
2594,18.06.2015,0.2215
2595,19.06.2015,0.2215
2596,22.06.2015,0.2212
2597,23.06.2015,0.2075
2598,24.06.2015,0.2104
2599,25.06.2015,0.2109
2600,26.06.2015,0.2123
2601,29.06.2015,0.2146
2602,30.06.2015,0.2151
2603,01.07.2015,0.2120
2604,02.07.2015,0.2126
2605,03.07.2015,0.2131
2606,06.07.2015,0.2126
2607,07.07.2015,0.2142
2608,08.07.2015,0.2148
2609,09.07.2015,0.2137
2610,10.07.2015,0.2114
2611,13.07.2015,0.2079
2612,14.07.2015,0.2123
2613,15.07.2015,0.2121
2614,16.07.2015,0.2117
2615,17.07.2015,0.2131
2616,20.07.2015,0.2168
2617,21.07.2015,0.2138
2618,22.07.2015,0.2141
2619,23.07.2015,0.2122
2620,24.07.2015,0.2106
2621,27.07.2015,0.2121
2622,28.07.2015,0.2138
2623,29.07.2015,0.2130
2624,30.07.2015,0.2123
2625,31.07.2015,0.2143
2626,03.08.2015,0.2142
2627,04.08.2015,0.2142
2628,05.08.2015,0.2145
2629,06.08.2015,0.2138
2630,07.08.2015,0.2118
2631,10.08.2015,0.2117
2632,11.08.2015,0.2111
2633,12.08.2015,0.2115
2634,13.08.2015,0.2103
2635,14.08.2015,0.2101
2636,17.08.2015,0.2103
2637,18.08.2015,0.2092
2638,19.08.2015,0.2109
2639,20.08.2015,0.2116
2640,21.08.2015,0.2110
2641,24.08.2015,0.2067
2642,25.08.2015,0.2048
2643,26.08.2015,0.2020
2644,27.08.2015,0.2019
2645,28.08.2015,0.2017
2646,31.08.2015,0.2018
2647,01.09.2015,0.2021
2648,02.09.2015,0.2022
2649,03.09.2015,0.2017
2650,04.09.2015,0.2016
2651,07.09.2015,0.2015
2652,08.09.2015,0.2015
2653,09.09.2015,0.2013
2654,10.09.2015,0.2013
2655,11.09.2015,0.2010
2656,14.09.2015,0.2011
2657,15.09.2015,0.2012
2658,16.09.2015,0.2014
2659,17.09.2015,0.2015
2660,18.09.2015,0.2013
2661,21.09.2015,0.2013
2662,22.09.2015,0.2013
2663,23.09.2015,0.2012
2664,24.09.2015,0.2010
2665,25.09.2015,0.1974
2666,28.09.2015,0.1960
2667,29.09.2015,0.1965
2668,30.09.2015,0.1961
2669,01.10.2015,0.1961
2670,02.10.2015,0.1960
2671,05.10.2015,0.1963
2672,06.10.2015,0.1953
2673,07.10.2015,0.1960
2674,08.10.2015,0.1956
2675,09.10.2015,0.1955
2676,12.10.2015,0.1956
2677,13.10.2015,0.1965
2678,14.10.2015,0.1965
2679,15.10.2015,0.1964
2680,16.10.2015,0.1965
2681,19.10.2015,0.1979
2682,20.10.2015,0.1986
2683,21.10.2015,0.1970
2684,22.10.2015,0.1965
2685,23.10.2015,0.1965
2686,26.10.2015,0.2004
2687,27.10.2015,0.2013
2688,28.10.2015,0.2003
2689,29.10.2015,0.2004
2690,30.10.2015,0.2018
2691,02.11.2015,0.2005
2692,03.11.2015,0.2004
2693,04.11.2015,0.2023
2694,05.11.2015,0.2036
2695,06.11.2015,0.2052
2696,09.11.2015,0.2054
2697,10.11.2015,0.2073
2698,11.11.2015,0.2078
2699,12.11.2015,0.2079
2700,13.11.2015,0.2083
2701,16.11.2015,0.2069
2702,17.11.2015,0.2082
2703,18.11.2015,0.2100
2704,19.11.2015,0.2091
2705,20.11.2015,0.2077
2706,23.11.2015,0.2080
2707,24.11.2015,0.2091
2708,25.11.2015,0.2075
2709,26.11.2015,0.2081
2710,27.11.2015,0.2080
2711,02.12.2015,0.2107
2712,03.12.2015,0.2105
2713,04.12.2015,0.2116
2714,07.12.2015,0.2051
2715,08.12.2015,0.2070
2716,09.12.2015,0.2066
2717,10.12.2015,0.2061
2718,11.12.2015,0.2071
2719,14.12.2015,0.2066
2720,15.12.2015,0.2066
2721,16.12.2015,0.2070
2722,17.12.2015,0.2090
2723,18.12.2015,0.2123
2724,21.12.2015,0.2126
2725,22.12.2015,0.2119
2726,23.12.2015,0.2099
2727,24.12.2015,0.2100
2728,28.12.2015,0.2090
2729,29.12.2015,0.2094
2730,30.12.2015,0.2098
2731,31.12.2015,0.2107
2732,04.01.2016,0.2107
2733,05.01.2016,0.2103
2734,06.01.2016,0.2110
2735,07.01.2016,0.2112
2736,08.01.2016,0.2112
2737,11.01.2016,0.2098
2738,12.01.2016,0.2046
2739,13.01.2016,0.2042
2740,14.01.2016,0.2037
2741,15.01.2016,0.2004
2742,18.01.2016,0.2012
2743,19.01.2016,0.2022
2744,20.01.2016,0.2032
2745,21.01.2016,0.2024
2746,22.01.2016,0.2020
2747,25.01.2016,0.2034
2748,26.01.2016,0.2036
2749,27.01.2016,0.2028
2750,28.01.2016,0.2021
2751,29.01.2016,0.2016
2752,01.02.2016,0.2023
2753,02.02.2016,0.2037
2754,03.02.2016,0.2040
2755,04.02.2016,0.2038
2756,05.02.2016,0.1987
2757,08.02.2016,0.1975
2758,09.02.2016,0.1999
2759,10.02.2016,0.1991
2760,11.02.2016,0.1998
2761,12.02.2016,0.1985
2762,15.02.2016,0.1996
2763,16.02.2016,0.2006
2764,17.02.2016,0.2006
2765,18.02.2016,0.2002
2766,19.02.2016,0.2006
2767,22.02.2016,0.2005
2768,23.02.2016,0.2016
2769,24.02.2016,0.2029
2770,25.02.2016,0.2033
2771,26.02.2016,0.2018
2772,29.02.2016,0.2022
2773,01.03.2016,0.2048
2774,02.03.2016,0.2050
2775,03.03.2016,0.2057
2776,04.03.2016,0.2058
2777,07.03.2016,0.2056
2778,08.03.2016,0.2056
2779,09.03.2016,0.2038
2780,10.03.2016,0.2041
2781,11.03.2016,0.2041
2782,14.03.2016,0.2018
2783,15.03.2016,0.2028
2784,16.03.2016,0.2032
2785,17.03.2016,0.2033
2786,18.03.2016,0.1988
2787,21.03.2016,0.2003
2788,22.03.2016,0.2008
2789,23.03.2016,0.2022
2790,24.03.2016,0.2033
2791,25.03.2016,0.2044
2792,28.03.2016,0.2042
2793,29.03.2016,0.2041
2794,30.03.2016,0.2030
2795,31.03.2016,0.2012
2796,01.04.2016,0.2002
2797,04.04.2016,0.1996
2798,05.04.2016,0.2005
2799,06.04.2016,0.2004
2800,07.04.2016,0.2005
2801,08.04.2016,0.1998
2802,11.04.2016,0.1999
2803,12.04.2016,0.1994
2804,13.04.2016,0.1987
2805,14.04.2016,0.2006
2806,15.04.2016,0.2015
2807,18.04.2016,0.2011
2808,19.04.2016,0.2007
2809,20.04.2016,0.2002
2810,21.04.2016,0.1996
2811,22.04.2016,0.2003
2812,25.04.2016,0.2010
2813,26.04.2016,0.2013
2814,27.04.2016,0.2000
2815,28.04.2016,0.1997
2816,29.04.2016,0.1995
2817,03.05.2016,0.1989
2818,04.05.2016,0.1959
2819,05.05.2016,0.1981
2820,06.05.2016,0.1988
2821,09.05.2016,0.1982
2822,10.05.2016,0.1982
2823,11.05.2016,0.1996
2824,12.05.2016,0.1993
2825,13.05.2016,0.1993
2826,16.05.2016,0.1997
2827,17.05.2016,0.2001
2828,18.05.2016,0.2006
2829,19.05.2016,0.2016
2830,20.05.2016,0.2029
2831,23.05.2016,0.2030
2832,24.05.2016,0.2022
2833,25.05.2016,0.2019
2834,26.05.2016,0.2022
2835,27.05.2016,0.2010
2836,30.05.2016,0.2009
2837,31.05.2016,0.2024
2838,01.06.2016,0.2026
2839,02.06.2016,0.2035
2840,03.06.2016,0.2027
2841,06.06.2016,0.2042
2842,07.06.2016,0.2007
2843,08.06.2016,0.2006
2844,09.06.2016,0.2008
2845,10.06.2016,0.2012
2846,13.06.2016,0.2024
2847,14.06.2016,0.2028
2848,15.06.2016,0.2039
2849,16.06.2016,0.2041
2850,17.06.2016,0.2040
2851,21.06.2016,0.2024
2852,22.06.2016,0.2026
2853,23.06.2016,0.2026
2854,24.06.2016,0.2014
2855,27.06.2016,0.2052
2856,28.06.2016,0.2071
2857,29.06.2016,0.2053
2858,30.06.2016,0.2052
2859,01.07.2016,0.2040
2860,04.07.2016,0.2045
2861,05.07.2016,0.2046
2862,06.07.2016,0.2042
